Query ID	Subject ID	Percent Identity	Alignment Length	Mismatches	Gap Openings	Query Start	Query End	Subject Start	Subject End	E-Value	Bit Score
tr|C3RYL0|C3RYL0_9BACT	tr|A0A0G3BI90|A0A0G3BI90_9BURK	52.612	268	120	5	45	308	34	298	1.22e-92	269.0
tr|C3RYL0|C3RYL0_9BACT	ODU60407.1	47.249	309	144	8	8	308	8	305	4.93e-88	258.0
tr|C3RYL0|C3RYL0_9BACT	WP_062195544.1	50.186	269	126	5	45	308	27	292	1.19e-86	253.0
tr|C3RYL0|C3RYL0_9BACT	ADV92526.1	49.438	267	123	7	45	308	5	262	1.32e-85	250.0
tr|C3RYL0|C3RYL0_9BACT	sp|Q6A0I4|PETH2_THEFU	47.423	291	127	8	21	308	34	301	1.6500000000000001e-85	251.0
tr|C3RYL0|C3RYL0_9BACT	sp|Q47RJ6|PETH2_THEFY	47.423	291	127	8	21	308	34	301	1.6500000000000001e-85	251.0
tr|C3RYL0|C3RYL0_9BACT	AET05799.1	47.423	291	127	8	21	308	34	301	1.6500000000000001e-85	251.0
tr|C3RYL0|C3RYL0_9BACT	sp|Q47RJ7|PETH1_THEFY	46.735	291	129	8	21	308	52	319	1.96e-84	249.0
tr|C3RYL0|C3RYL0_9BACT	AET05798.1	46.735	291	129	8	21	308	52	319	1.96e-84	249.0
tr|C3RYL0|C3RYL0_9BACT	sp|A0A0K8P6T7|PETH_IDESA	53.208	265	114	8	45	306	32	289	6.64e-83	244.0
tr|C3RYL0|C3RYL0_9BACT	tr|E9LVH7|E9LVH7_THEAE	48.689	267	125	7	45	308	5	262	2.03e-82	241.0
tr|C3RYL0|C3RYL0_9BACT	BAI99230.2	48.699	269	122	8	45	308	39	296	2.7299999999999996e-82	243.0
tr|C3RYL0|C3RYL0_9BACT	tr|A0A1W6L588|A0A1W6L588_9BURK	50.562	267	125	5	45	308	30	292	1.3e-81	241.0
tr|C3RYL0|C3RYL0_9BACT	tr|H6WX58|H6WX58_9ACTN	47.566	267	128	7	45	308	5	262	2.17e-81	239.0
tr|C3RYL0|C3RYL0_9BACT	sp|F7IX06|PETH2_THEAE	48.327	269	123	8	45	308	43	300	6.6e-81	239.0
tr|C3RYL0|C3RYL0_9BACT	tr|D1A9G5|D1A9G5_THECD	48.12	266	126	6	45	308	33	288	6.53e-79	234.0
tr|C3RYL0|C3RYL0_9BACT	WP_104613137.1	46.735	291	129	8	21	308	34	301	5.16e-77	229.0
tr|C3RYL0|C3RYL0_9BACT	WP_078759821.1	44.361	266	137	5	45	308	53	309	8.709999999999999e-76	226.0
tr|C3RYL0|C3RYL0_9BACT	tr|E5BBQ2|E5BBQ2_THEFU	46.392	291	130	8	21	308	52	319	9.72e-76	226.0
tr|C3RYL0|C3RYL0_9BACT	tr|W0TJ64|W0TJ64_9PSEU	46.269	268	134	6	42	308	46	304	1.69e-75	225.0
tr|C3RYL0|C3RYL0_9BACT	sp|G9BY57|PETH_UNKP	45.956	272	131	10	37	305	30	288	5.28e-72	216.0
tr|C3RYL0|C3RYL0_9BACT	sp|P19833|LIP1_MORS1	43.083	253	129	9	60	307	77	319	1.95e-67	205.0
tr|C3RYL0|C3RYL0_9BACT	EGD44994.1	43.098	297	156	7	13	307	8	293	2.44e-67	204.0
tr|C3RYL0|C3RYL0_9BACT	GBD22443.1	44.485	272	135	10	37	305	30	288	2.8199999999999998e-67	204.0
tr|C3RYL0|C3RYL0_9BACT	WP_093412886.1	42.951	305	150	10	8	308	9	293	7.6e-67	203.0
tr|C3RYL0|C3RYL0_9BACT	WP_111881932.1	40.171	234	129	5	61	288	37	265	1.2699999999999999e-52	168.0
tr|C3RYL0|C3RYL0_9BACT	WP_039353427.1	40.517	232	131	5	61	288	37	265	3.68e-48	157.0
tr|C3RYL0|C3RYL0_9BACT	RLT92980.1	34.818	247	151	6	58	297	19	262	3.5299999999999997e-38	128.0
tr|C3RYL0|C3RYL0_9BACT	pdb|2FX5|A	27.848	237	137	9	60	283	20	235	4.02e-07	41.2
tr|C3RYL0|C3RYL0_9BACT	RLI42440.1	23.556	225	119	8	80	253	16	238	0.002	30.0
tr|C3RYL0|C3RYL0_9BACT	WP_085690612.1	25.0	112	70	5	139	247	81	181	0.016	26.9
tr|D1A9G5|D1A9G5_THECD	tr|D1A9G5|D1A9G5_THECD	100.0	289	0	0	1	289	1	289	0.0	590.0
tr|D1A9G5|D1A9G5_THECD	WP_078759821.1	61.484	283	105	3	10	289	29	310	9.7e-127	355.0
tr|D1A9G5|D1A9G5_THECD	BAI99230.2	63.218	261	90	3	31	287	37	295	2.38e-125	351.0
tr|D1A9G5|D1A9G5_THECD	tr|H6WX58|H6WX58_9ACTN	64.122	262	88	3	30	287	2	261	5.58e-122	341.0
tr|D1A9G5|D1A9G5_THECD	sp|Q6A0I4|PETH2_THEFU	61.338	269	97	4	23	287	35	300	8.07e-122	342.0
tr|D1A9G5|D1A9G5_THECD	sp|Q47RJ6|PETH2_THEFY	61.338	269	97	4	23	287	35	300	8.07e-122	342.0
tr|D1A9G5|D1A9G5_THECD	AET05799.1	61.338	269	97	4	23	287	35	300	8.07e-122	342.0
tr|D1A9G5|D1A9G5_THECD	ADV92526.1	61.45	262	95	3	30	287	2	261	2.52e-121	340.0
tr|D1A9G5|D1A9G5_THECD	sp|F7IX06|PETH2_THEAE	61.686	261	94	3	31	287	41	299	1.3699999999999999e-120	339.0
tr|D1A9G5|D1A9G5_THECD	sp|Q47RJ7|PETH1_THEFY	60.967	269	98	4	23	287	53	318	5.47e-120	338.0
tr|D1A9G5|D1A9G5_THECD	AET05798.1	60.967	269	98	4	23	287	53	318	5.47e-120	338.0
tr|D1A9G5|D1A9G5_THECD	tr|E9LVH7|E9LVH7_THEAE	60.305	262	98	3	30	287	2	261	1.34e-116	328.0
tr|D1A9G5|D1A9G5_THECD	tr|W0TJ64|W0TJ64_9PSEU	62.264	265	92	4	28	288	44	304	8.15e-113	320.0
tr|D1A9G5|D1A9G5_THECD	WP_104613137.1	60.967	269	98	4	23	287	35	300	4.98e-112	318.0
tr|D1A9G5|D1A9G5_THECD	tr|E5BBQ2|E5BBQ2_THEFU	61.338	269	97	4	23	287	53	318	1.02e-111	317.0
tr|D1A9G5|D1A9G5_THECD	WP_093412886.1	58.844	294	114	3	1	288	1	293	2.78e-106	303.0
tr|D1A9G5|D1A9G5_THECD	EGD44994.1	55.29	293	118	8	2	287	7	293	6.1e-106	302.0
tr|D1A9G5|D1A9G5_THECD	sp|G9BY57|PETH_UNKP	58.148	270	102	6	23	288	29	291	2.54e-105	300.0
tr|D1A9G5|D1A9G5_THECD	GBD22443.1	57.037	270	105	6	23	288	29	291	2.06e-102	293.0
tr|D1A9G5|D1A9G5_THECD	RLU00646.1	52.381	273	113	8	28	288	45	312	7.92e-89	259.0
tr|D1A9G5|D1A9G5_THECD	ANP21911.1	48.639	294	133	9	9	288	13	302	1.96e-87	255.0
tr|D1A9G5|D1A9G5_THECD	WP_062195544.1	53.532	269	109	7	33	288	27	292	1.74e-86	252.0
tr|D1A9G5|D1A9G5_THECD	tr|R4YKL9|R4YKL9_OLEAN	50.936	267	112	8	33	286	48	308	1.5e-82	243.0
tr|D1A9G5|D1A9G5_THECD	tr|A0A1H6AD45|A0A1H6AD45_9GAMM	47.195	303	139	8	4	288	5	304	1.98e-82	242.0
tr|D1A9G5|D1A9G5_THECD	ANP21910.1	46.382	304	139	11	5	288	8	307	2.79e-81	239.0
tr|D1A9G5|D1A9G5_THECD	tr|A0A0G3BI90|A0A0G3BI90_9BURK	48.0	275	128	5	26	288	27	298	1.31e-79	235.0
tr|D1A9G5|D1A9G5_THECD	UUT36763.1	48.148	270	123	7	33	288	50	316	1.81e-79	235.0
tr|D1A9G5|D1A9G5_THECD	UUT36764.1	46.617	266	129	7	33	288	45	307	9.680000000000001e-79	233.0
tr|D1A9G5|D1A9G5_THECD	tr|C3RYL0|C3RYL0_9BACT	47.636	275	131	7	24	288	37	308	1.3200000000000001e-77	230.0
tr|D1A9G5|D1A9G5_THECD	ODU60407.1	45.936	283	135	6	22	288	25	305	1.94e-77	229.0
tr|D1A9G5|D1A9G5_THECD	sp|A0A0K8P6T7|PETH_IDESA	48.387	279	130	7	14	283	12	285	7.220000000000001e-73	218.0
tr|D1A9G5|D1A9G5_THECD	tr|A0A1W6L588|A0A1W6L588_9BURK	50.554	271	115	8	31	288	28	292	1.14e-70	212.0
tr|D1A9G5|D1A9G5_THECD	tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	43.525	278	140	8	23	288	25	297	7.22e-70	210.0
tr|D1A9G5|D1A9G5_THECD	sp|P19833|LIP1_MORS1	45.161	248	121	7	49	287	78	319	3.1299999999999996e-68	206.0
tr|D1A9G5|D1A9G5_THECD	WP_111881932.1	35.065	231	135	5	66	283	56	284	1.06e-37	128.0
tr|D1A9G5|D1A9G5_THECD	WP_039353427.1	34.335	233	137	6	49	269	37	265	6.96e-31	110.0
tr|D1A9G5|D1A9G5_THECD	RLT92980.1	29.762	252	157	8	46	283	19	264	2.3599999999999998e-30	107.0
tr|D1A9G5|D1A9G5_THECD	pdb|2FX5|A	29.258	229	129	8	49	262	21	231	7.3e-09	46.2
tr|D1A9G5|D1A9G5_THECD	RLI42440.1	21.759	216	106	9	84	241	32	242	0.003	28.9
tr|D1A9G5|D1A9G5_THECD	WP_085690612.1	28.571	77	44	3	140	208	98	171	0.021	26.2
tr|E5BBQ2|E5BBQ2_THEFU	tr|E5BBQ2|E5BBQ2_THEFU	100.0	319	0	0	1	319	1	319	0.0	652.0
tr|E5BBQ2|E5BBQ2_THEFU	sp|Q47RJ7|PETH1_THEFY	96.552	319	11	0	1	319	1	319	0.0	628.0
tr|E5BBQ2|E5BBQ2_THEFU	AET05798.1	96.552	319	11	0	1	319	1	319	0.0	628.0
tr|E5BBQ2|E5BBQ2_THEFU	WP_104613137.1	97.342	301	8	0	19	319	1	301	0.0	600.0
tr|E5BBQ2|E5BBQ2_THEFU	sp|Q6A0I4|PETH2_THEFU	95.017	301	15	0	19	319	1	301	0.0	588.0
tr|E5BBQ2|E5BBQ2_THEFU	sp|Q47RJ6|PETH2_THEFY	95.017	301	15	0	19	319	1	301	0.0	588.0
tr|E5BBQ2|E5BBQ2_THEFU	AET05799.1	95.017	301	15	0	19	319	1	301	0.0	588.0
tr|E5BBQ2|E5BBQ2_THEFU	ADV92526.1	94.253	261	15	0	59	319	2	262	0.0	514.0
tr|E5BBQ2|E5BBQ2_THEFU	tr|E9LVH7|E9LVH7_THEAE	93.103	261	18	0	59	319	2	262	0.0	501.0
tr|E5BBQ2|E5BBQ2_THEFU	BAI99230.2	79.734	301	56	2	19	319	1	296	2.26e-174	477.0
tr|E5BBQ2|E5BBQ2_THEFU	sp|F7IX06|PETH2_THEAE	81.728	301	54	1	19	319	1	300	3.83e-173	474.0
tr|E5BBQ2|E5BBQ2_THEFU	tr|H6WX58|H6WX58_9ACTN	75.862	261	63	0	59	319	2	262	5.74e-155	426.0
tr|E5BBQ2|E5BBQ2_THEFU	WP_078759821.1	60.41	293	109	4	28	318	21	308	4.660000000000001e-129	362.0
tr|E5BBQ2|E5BBQ2_THEFU	tr|W0TJ64|W0TJ64_9PSEU	65.649	262	84	3	60	319	47	304	2.78e-120	340.0
tr|E5BBQ2|E5BBQ2_THEFU	tr|D1A9G5|D1A9G5_THECD	61.004	259	95	3	62	318	33	287	1.2600000000000001e-117	333.0
tr|E5BBQ2|E5BBQ2_THEFU	sp|G9BY57|PETH_UNKP	59.504	242	95	3	59	299	36	275	5.06e-105	301.0
tr|E5BBQ2|E5BBQ2_THEFU	GBD22443.1	59.504	242	95	3	59	299	36	275	1.66e-104	300.0
tr|E5BBQ2|E5BBQ2_THEFU	WP_093412886.1	58.966	290	111	4	32	319	10	293	3.46e-102	293.0
tr|E5BBQ2|E5BBQ2_THEFU	EGD44994.1	48.973	292	142	4	29	318	7	293	2.28e-92	268.0
tr|E5BBQ2|E5BBQ2_THEFU	ANP21911.1	49.007	302	138	8	30	319	5	302	5.6699999999999997e-92	268.0
tr|E5BBQ2|E5BBQ2_THEFU	RLU00646.1	51.481	270	120	8	58	319	46	312	9.499999999999999e-89	260.0
tr|E5BBQ2|E5BBQ2_THEFU	WP_062195544.1	49.813	267	124	5	62	319	27	292	8.12e-88	257.0
tr|E5BBQ2|E5BBQ2_THEFU	ANP21910.1	44.66	309	151	9	28	319	2	307	2.45e-87	256.0
tr|E5BBQ2|E5BBQ2_THEFU	tr|A0A0G3BI90|A0A0G3BI90_9BURK	50.538	279	126	6	50	319	23	298	3.5000000000000003e-85	250.0
tr|E5BBQ2|E5BBQ2_THEFU	tr|A0A1H6AD45|A0A1H6AD45_9GAMM	50.0	266	122	7	62	319	42	304	5.24e-84	248.0
tr|E5BBQ2|E5BBQ2_THEFU	tr|R4YKL9|R4YKL9_OLEAN	46.886	273	134	7	55	319	41	310	9.17e-82	242.0
tr|E5BBQ2|E5BBQ2_THEFU	tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	48.201	278	132	8	51	319	23	297	1.0699999999999999e-81	241.0
tr|E5BBQ2|E5BBQ2_THEFU	tr|C3RYL0|C3RYL0_9BACT	48.315	267	126	7	62	319	45	308	1.1e-80	239.0
tr|E5BBQ2|E5BBQ2_THEFU	UUT36763.1	46.667	270	129	7	62	319	50	316	1.99e-80	239.0
tr|E5BBQ2|E5BBQ2_THEFU	UUT36764.1	43.667	300	158	8	28	319	11	307	3.09e-80	238.0
tr|E5BBQ2|E5BBQ2_THEFU	ODU60407.1	46.043	278	137	5	55	319	28	305	1.11e-78	234.0
tr|E5BBQ2|E5BBQ2_THEFU	sp|A0A0K8P6T7|PETH_IDESA	49.827	289	131	7	34	315	5	286	3.19e-77	230.0
tr|E5BBQ2|E5BBQ2_THEFU	tr|A0A1W6L588|A0A1W6L588_9BURK	49.814	269	122	7	60	319	28	292	3.7500000000000005e-70	212.0
tr|E5BBQ2|E5BBQ2_THEFU	sp|P19833|LIP1_MORS1	41.418	268	146	6	38	299	37	299	5.48e-65	199.0
tr|E5BBQ2|E5BBQ2_THEFU	RLT92980.1	34.468	235	139	6	77	298	21	253	5.210000000000001e-37	125.0
tr|E5BBQ2|E5BBQ2_THEFU	WP_111881932.1	34.298	242	143	8	70	298	27	265	4.02e-33	117.0
tr|E5BBQ2|E5BBQ2_THEFU	WP_039353427.1	35.391	243	141	8	69	298	26	265	3.25e-29	106.0
tr|E5BBQ2|E5BBQ2_THEFU	pdb|2FX5|A	27.966	236	141	10	76	297	19	239	6.06e-07	40.8
tr|E5BBQ2|E5BBQ2_THEFU	RLI42440.1	24.59	183	81	6	111	239	32	211	2.45e-06	38.9
tr|E5BBQ2|E5BBQ2_THEFU	WP_085690612.1	25.0	96	50	2	157	237	83	171	0.006	28.5
tr|E9LVH7|E9LVH7_THEAE	tr|E9LVH7|E9LVH7_THEAE	100.0	262	0	0	1	262	1	262	0.0	540.0
tr|E9LVH7|E9LVH7_THEAE	sp|Q6A0I4|PETH2_THEFU	98.467	261	4	0	2	262	41	301	0.0	527.0
tr|E9LVH7|E9LVH7_THEAE	sp|Q47RJ6|PETH2_THEFY	98.467	261	4	0	2	262	41	301	0.0	527.0
tr|E9LVH7|E9LVH7_THEAE	AET05799.1	98.467	261	4	0	2	262	41	301	0.0	527.0
tr|E9LVH7|E9LVH7_THEAE	ADV92526.1	98.473	262	4	0	1	262	1	262	0.0	525.0
tr|E9LVH7|E9LVH7_THEAE	WP_104613137.1	96.169	261	10	0	2	262	41	301	0.0	518.0
tr|E9LVH7|E9LVH7_THEAE	sp|Q47RJ7|PETH1_THEFY	91.571	261	22	0	2	262	59	319	2.7499999999999996e-180	490.0
tr|E9LVH7|E9LVH7_THEAE	AET05798.1	91.571	261	22	0	2	262	59	319	2.7499999999999996e-180	490.0
tr|E9LVH7|E9LVH7_THEAE	tr|E5BBQ2|E5BBQ2_THEFU	93.103	261	18	0	2	262	59	319	1.56e-174	476.0
tr|E9LVH7|E9LVH7_THEAE	BAI99230.2	81.538	260	48	0	3	262	37	296	2.5700000000000004e-163	446.0
tr|E9LVH7|E9LVH7_THEAE	sp|F7IX06|PETH2_THEAE	80.769	260	50	0	3	262	41	300	1.2800000000000001e-160	439.0
tr|E9LVH7|E9LVH7_THEAE	tr|H6WX58|H6WX58_9ACTN	73.664	262	69	0	1	262	1	262	1.35e-148	407.0
tr|E9LVH7|E9LVH7_THEAE	WP_078759821.1	59.924	262	100	3	2	261	50	308	6.9e-116	327.0
tr|E9LVH7|E9LVH7_THEAE	tr|W0TJ64|W0TJ64_9PSEU	63.74	262	89	3	3	262	47	304	3.7299999999999998e-115	325.0
tr|E9LVH7|E9LVH7_THEAE	tr|D1A9G5|D1A9G5_THECD	59.846	259	98	3	5	261	33	287	4.1099999999999996e-114	321.0
tr|E9LVH7|E9LVH7_THEAE	sp|G9BY57|PETH_UNKP	59.671	243	95	3	1	242	35	275	2.33e-105	299.0
tr|E9LVH7|E9LVH7_THEAE	GBD22443.1	59.671	243	95	3	1	242	35	275	1.0199999999999999e-104	298.0
tr|E9LVH7|E9LVH7_THEAE	WP_093412886.1	60.465	258	96	3	7	262	40	293	8.79e-96	275.0
tr|E9LVH7|E9LVH7_THEAE	ANP21911.1	52.075	265	116	7	5	262	42	302	6.42e-89	258.0
tr|E9LVH7|E9LVH7_THEAE	RLU00646.1	52.632	266	115	8	5	262	50	312	1.3300000000000002e-88	257.0
tr|E9LVH7|E9LVH7_THEAE	tr|A0A0G3BI90|A0A0G3BI90_9BURK	51.673	269	119	5	3	262	32	298	6.570000000000001e-85	248.0
tr|E9LVH7|E9LVH7_THEAE	EGD44994.1	49.425	261	125	4	3	261	38	293	3.31e-83	243.0
tr|E9LVH7|E9LVH7_THEAE	WP_062195544.1	47.94	267	129	5	5	262	27	292	3.36e-83	243.0
tr|E9LVH7|E9LVH7_THEAE	tr|R4YKL9|R4YKL9_OLEAN	48.496	266	126	7	5	262	48	310	5.35e-81	238.0
tr|E9LVH7|E9LVH7_THEAE	ANP21910.1	46.097	269	131	7	5	262	42	307	1.41e-80	237.0
tr|E9LVH7|E9LVH7_THEAE	tr|A0A1H6AD45|A0A1H6AD45_9GAMM	49.248	266	124	7	5	262	42	304	1.84e-80	236.0
tr|E9LVH7|E9LVH7_THEAE	tr|C3RYL0|C3RYL0_9BACT	48.689	267	125	7	5	262	45	308	1.9800000000000002e-80	236.0
tr|E9LVH7|E9LVH7_THEAE	tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	47.955	269	129	7	2	262	32	297	5.5300000000000004e-80	235.0
tr|E9LVH7|E9LVH7_THEAE	ODU60407.1	47.601	271	129	5	5	262	35	305	1.02e-79	234.0
tr|E9LVH7|E9LVH7_THEAE	UUT36763.1	47.037	270	128	7	5	262	50	316	1.1900000000000001e-79	234.0
tr|E9LVH7|E9LVH7_THEAE	UUT36764.1	46.241	266	132	7	5	262	45	307	1.7000000000000001e-77	229.0
tr|E9LVH7|E9LVH7_THEAE	sp|A0A0K8P6T7|PETH_IDESA	53.2	250	107	5	3	245	30	276	1.4e-75	223.0
tr|E9LVH7|E9LVH7_THEAE	tr|A0A1W6L588|A0A1W6L588_9BURK	49.071	269	124	7	3	262	28	292	1.52e-69	208.0
tr|E9LVH7|E9LVH7_THEAE	sp|P19833|LIP1_MORS1	45.614	228	114	5	20	242	77	299	2.66e-64	196.0
tr|E9LVH7|E9LVH7_THEAE	RLT92980.1	34.468	235	139	6	20	241	21	253	2.5000000000000003e-37	124.0
tr|E9LVH7|E9LVH7_THEAE	WP_111881932.1	35.071	211	129	4	38	241	56	265	1.56e-34	119.0
tr|E9LVH7|E9LVH7_THEAE	WP_039353427.1	34.199	231	140	6	21	241	37	265	5.02e-31	110.0
tr|E9LVH7|E9LVH7_THEAE	RLI42440.1	24.121	199	91	7	41	182	16	211	0.000167	32.7
tr|E9LVH7|E9LVH7_THEAE	pdb|2FX5|A	24.255	235	149	8	20	240	20	239	0.000191	32.7
tr|E9LVH7|E9LVH7_THEAE	WP_085690612.1	32.432	37	25	0	99	135	82	118	0.041	25.4
sp|F7IX06|PETH2_THEAE	sp|F7IX06|PETH2_THEAE	100.0	300	0	0	1	300	1	300	0.0	613.0
sp|F7IX06|PETH2_THEAE	BAI99230.2	90.333	300	25	1	1	300	1	296	0.0	533.0
sp|F7IX06|PETH2_THEAE	sp|Q47RJ7|PETH1_THEFY	84.385	301	46	1	1	300	19	319	0.0	504.0
sp|F7IX06|PETH2_THEAE	AET05798.1	84.385	301	46	1	1	300	19	319	0.0	504.0
sp|F7IX06|PETH2_THEAE	sp|Q6A0I4|PETH2_THEFU	81.063	301	56	1	1	300	1	301	9.92e-178	484.0
sp|F7IX06|PETH2_THEAE	sp|Q47RJ6|PETH2_THEFY	81.063	301	56	1	1	300	1	301	9.92e-178	484.0
sp|F7IX06|PETH2_THEAE	AET05799.1	81.063	301	56	1	1	300	1	301	9.92e-178	484.0
sp|F7IX06|PETH2_THEAE	tr|E5BBQ2|E5BBQ2_THEFU	81.728	301	54	1	1	300	19	319	1.83e-170	467.0
sp|F7IX06|PETH2_THEAE	ADV92526.1	82.375	261	46	0	40	300	2	262	6.599999999999999e-168	458.0
sp|F7IX06|PETH2_THEAE	WP_104613137.1	79.734	301	60	1	1	300	1	301	1.07e-165	454.0
sp|F7IX06|PETH2_THEAE	tr|E9LVH7|E9LVH7_THEAE	80.843	261	50	0	40	300	2	262	3.79e-162	444.0
sp|F7IX06|PETH2_THEAE	tr|H6WX58|H6WX58_9ACTN	78.161	261	57	0	40	300	2	262	2.1299999999999999e-159	437.0
sp|F7IX06|PETH2_THEAE	WP_078759821.1	59.459	296	114	4	7	299	16	308	1.2999999999999998e-126	355.0
sp|F7IX06|PETH2_THEAE	tr|D1A9G5|D1A9G5_THECD	61.39	259	94	3	43	299	33	287	5.63e-119	335.0
sp|F7IX06|PETH2_THEAE	tr|W0TJ64|W0TJ64_9PSEU	64.122	262	88	3	41	300	47	304	3.48e-118	334.0
sp|F7IX06|PETH2_THEAE	sp|G9BY57|PETH_UNKP	61.157	242	91	3	40	280	36	275	1.34e-108	309.0
sp|F7IX06|PETH2_THEAE	GBD22443.1	59.917	242	94	3	40	280	36	275	3.0600000000000003e-105	300.0
sp|F7IX06|PETH2_THEAE	WP_093412886.1	55.556	297	122	5	7	300	4	293	1.87e-100	288.0
sp|F7IX06|PETH2_THEAE	EGD44994.1	50.859	291	134	5	12	299	9	293	8.26e-95	274.0
sp|F7IX06|PETH2_THEAE	ANP21911.1	47.987	298	143	8	11	300	9	302	3.0999999999999996e-89	260.0
sp|F7IX06|PETH2_THEAE	WP_062195544.1	49.814	269	121	6	43	300	27	292	2.36e-88	258.0
sp|F7IX06|PETH2_THEAE	ANP21910.1	45.631	309	148	9	9	300	2	307	4.58e-87	255.0
sp|F7IX06|PETH2_THEAE	RLU00646.1	49.259	270	126	7	39	300	46	312	3.86e-85	250.0
sp|F7IX06|PETH2_THEAE	tr|A0A1H6AD45|A0A1H6AD45_9GAMM	46.026	302	144	8	15	300	6	304	2.64e-83	245.0
sp|F7IX06|PETH2_THEAE	tr|R4YKL9|R4YKL9_OLEAN	49.084	273	128	7	36	300	41	310	5.36e-83	244.0
sp|F7IX06|PETH2_THEAE	ODU60407.1	46.403	278	136	5	36	300	28	305	2.97e-82	243.0
sp|F7IX06|PETH2_THEAE	UUT36764.1	47.744	266	128	7	43	300	45	307	2.82e-81	240.0
sp|F7IX06|PETH2_THEAE	UUT36763.1	47.464	276	130	7	37	300	44	316	4.38e-81	240.0
sp|F7IX06|PETH2_THEAE	tr|A0A0G3BI90|A0A0G3BI90_9BURK	48.746	279	131	6	31	300	23	298	1.7400000000000002e-80	238.0
sp|F7IX06|PETH2_THEAE	tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	46.763	278	136	8	32	300	23	297	4.26e-79	234.0
sp|F7IX06|PETH2_THEAE	tr|C3RYL0|C3RYL0_9BACT	48.327	269	123	8	43	300	45	308	4.4600000000000006e-79	234.0
sp|F7IX06|PETH2_THEAE	sp|A0A0K8P6T7|PETH_IDESA	49.117	283	133	6	15	290	5	283	1.7999999999999997e-74	222.0
sp|F7IX06|PETH2_THEAE	tr|A0A1W6L588|A0A1W6L588_9BURK	50.929	269	119	7	41	300	28	292	2.76e-71	214.0
sp|F7IX06|PETH2_THEAE	sp|P19833|LIP1_MORS1	45.614	228	114	5	58	280	77	299	4.79e-66	201.0
sp|F7IX06|PETH2_THEAE	WP_111881932.1	36.777	242	137	7	59	290	37	272	5.469999999999999e-38	129.0
sp|F7IX06|PETH2_THEAE	RLT92980.1	33.73	252	147	7	58	296	21	265	4.61e-36	122.0
sp|F7IX06|PETH2_THEAE	WP_039353427.1	35.065	231	138	6	59	279	37	265	1.49e-31	112.0
sp|F7IX06|PETH2_THEAE	pdb|2FX5|A	28.516	256	145	10	57	293	19	255	8.04e-10	49.3
sp|F7IX06|PETH2_THEAE	RLI42440.1	28.244	131	75	5	79	193	16	143	1.01e-05	37.0
sp|F7IX06|PETH2_THEAE	WP_085690612.1	21.0	100	57	2	138	222	83	175	0.12	24.3
sp|G9BY57|PETH_UNKP	sp|G9BY57|PETH_UNKP	100.0	293	0	0	1	293	1	293	0.0	596.0
sp|G9BY57|PETH_UNKP	GBD22443.1	92.15	293	23	0	1	293	1	293	0.0	517.0
sp|G9BY57|PETH_UNKP	BAI99230.2	61.411	241	90	3	37	275	37	276	6.710000000000001e-110	312.0
sp|G9BY57|PETH_UNKP	tr|H6WX58|H6WX58_9ACTN	61.57	242	90	3	36	275	2	242	5.51e-109	308.0
sp|G9BY57|PETH_UNKP	sp|F7IX06|PETH2_THEAE	61.411	241	90	3	37	275	41	280	2.9299999999999998e-108	308.0
sp|G9BY57|PETH_UNKP	ADV92526.1	60.331	242	93	3	36	275	2	242	1.66e-107	305.0
sp|G9BY57|PETH_UNKP	sp|Q6A0I4|PETH2_THEFU	60.331	242	93	3	36	275	41	281	3.06e-107	306.0
sp|G9BY57|PETH_UNKP	sp|Q47RJ6|PETH2_THEFY	60.331	242	93	3	36	275	41	281	3.06e-107	306.0
sp|G9BY57|PETH_UNKP	AET05799.1	60.331	242	93	3	36	275	41	281	3.06e-107	306.0
sp|G9BY57|PETH_UNKP	tr|E9LVH7|E9LVH7_THEAE	59.917	242	94	3	36	275	2	242	9.869999999999999e-106	300.0
sp|G9BY57|PETH_UNKP	sp|Q47RJ7|PETH1_THEFY	59.091	242	96	3	36	275	59	299	1.5599999999999998e-104	299.0
sp|G9BY57|PETH_UNKP	AET05798.1	59.091	242	96	3	36	275	59	299	1.5599999999999998e-104	299.0
sp|G9BY57|PETH_UNKP	WP_078759821.1	54.861	288	122	7	9	292	24	307	9.25e-102	292.0
sp|G9BY57|PETH_UNKP	tr|D1A9G5|D1A9G5_THECD	58.846	260	96	6	39	291	33	288	1.03e-101	291.0
sp|G9BY57|PETH_UNKP	WP_104613137.1	59.504	242	95	3	36	275	41	281	6.480000000000001e-97	279.0
sp|G9BY57|PETH_UNKP	tr|E5BBQ2|E5BBQ2_THEFU	59.504	242	95	3	36	275	59	299	3.48e-96	278.0
sp|G9BY57|PETH_UNKP	tr|W0TJ64|W0TJ64_9PSEU	56.589	258	107	5	34	287	44	300	1.16e-93	271.0
sp|G9BY57|PETH_UNKP	EGD44994.1	50.709	282	123	8	12	286	17	289	9.69e-89	258.0
sp|G9BY57|PETH_UNKP	WP_062195544.1	54.286	245	103	5	39	275	27	270	2.88e-83	244.0
sp|G9BY57|PETH_UNKP	WP_093412886.1	50.877	285	131	7	10	287	7	289	9.929999999999999e-82	240.0
